"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
837,110.6035495118,-7.5393233121,398.451,51.696,43217.8,52.07,44230.6,6.9,12.1%,1
838,110.6040179265,-7.5393231491,396.535,51.696,43269.5,51.731,44282.3,2.1,3.7%,1
839,110.6044863411,-7.5393229857,392.548,51.696,43321.1,51.849,44334.1,4.4,7.7%,1
840,110.6049547557,-7.5393228217,389.633,51.696,43372.8,51.778,44385.9,3.2,5.6%,1
841,110.6054231704,-7.5393226572,389.706,51.696,43424.5,51.696,44437.6,0.1,0.1%,1
842,110.6058915850,-7.5393224923,389.439,51.696,43476.2,51.697,44489.3,0.3,0.5%,1
843,110.6063599996,-7.5393223268,389.046,51.696,43527.9,51.697,44541,0.4,0.8%,1
844,110.6068284142,-7.5393221609,388.816,51.696,43579.6,51.696,44592.7,0.3,0.4%,1
845,110.6072968289,-7.5393219944,387.463,51.696,43631.3,51.714,44644.4,1.5,2.6%,1
846,110.6077652435,-7.5393218274,384.09,51.696,43683,51.806,44696.2,3.7,6.5%,1
847,110.6082336581,-7.5393216599,384.199,51.696,43734.7,51.696,44747.9,0.1,0.2%,1
848,110.6087020727,-7.5393214920,382.788,51.696,43786.4,51.715,44799.6,1.6,2.7%,1
849,110.6091704874,-7.5393213235,380.986,51.696,43838.1,51.727,44851.4,2.0,3.5%,1
850,110.6096389020,-7.5393211545,379.221,51.696,43889.8,51.726,44903.1,2.0,3.4%,1
851,110.6101073166,-7.5393209850,375.116,51.696,43941.5,51.859,44955,4.5,7.9%,1
852,110.6105757312,-7.5393208151,373.405,51.696,43993.2,51.724,45006.7,1.9,3.3%,1
853,110.6110441459,-7.5393206446,372.891,51.696,44044.9,51.698,45058.4,0.6,1.0%,1
854,110.6115125605,-7.5393204736,370.201,51.696,44096.6,51.766,45110.1,3.0,5.2%,1
855,110.6119809751,-7.5393203021,368.908,51.696,44148.3,51.712,45161.9,1.4,2.5%,1
856,110.6124493897,-7.5393201301,369,51.696,44200,51.696,45213.5,0.1,0.2%,1
857,110.6129178044,-7.5393199577,368.774,51.696,44251.7,51.696,45265.2,0.3,0.4%,1
858,110.6133862190,-7.5393197847,367.551,51.696,44303.4,51.71,45317,1.4,2.4%,1
859,110.6138546336,-7.5393196112,367.551,51.696,44355.1,51.696,45368.6,0.0,0.0%,1
860,110.6143230482,-7.5393194372,363.761,51.696,44406.8,51.835,45420.5,4.2,7.3%,1
861,110.6147914628,-7.5393192627,360.201,51.696,44458.5,51.818,45472.3,3.9,6.9%,1
862,110.6152598775,-7.5393190877,358.516,51.696,44510.2,51.723,45524,1.9,3.3%,1
863,110.6157282921,-7.5393189122,355.756,51.696,44561.8,51.769,45575.8,3.1,5.3%,1
864,110.6161967067,-7.5393187362,353.313,51.696,44613.5,51.754,45627.5,2.7,4.7%,1
865,110.6166651213,-7.5393185597,353.451,51.696,44665.2,51.696,45679.2,0.2,0.3%,1
866,110.6171335359,-7.5393183827,352.464,51.696,44716.9,51.705,45731,1.1,1.9%,1
867,110.6176019505,-7.5393182052,350,51.696,44768.6,51.755,45782.7,2.7,4.8%,1
868,110.6180703652,-7.5393180272,348.918,51.696,44820.3,51.707,45834.4,1.2,2.1%,1
869,110.6185387798,-7.5393178487,345.171,51.696,44872,51.831,45886.2,4.1,7.2%,1
870,110.6190071944,-7.5393176697,342.175,51.696,44923.7,51.783,45938,3.3,5.8%,1
871,110.6194756090,-7.5393174902,341.406,51.696,44975.4,51.702,45989.7,0.9,1.5%,1
872,110.6199440236,-7.5393173102,341,51.696,45027.1,51.697,46041.4,0.4,0.8%,1
873,110.6204124382,-7.5393171297,338.572,51.696,45078.8,51.753,46093.2,2.7,4.7%,1
874,110.6208808529,-7.5393169487,339.328,51.696,45130.5,51.701,46144.9,0.8,1.5%,1
875,110.6213492675,-7.5393167672,340.062,51.696,45182.2,51.701,46196.6,0.8,1.4%,1
876,110.6218176821,-7.5393165852,337.921,51.696,45233.9,51.74,46248.3,2.4,4.1%,1
877,110.6222860967,-7.5393164027,338.462,51.696,45285.6,51.699,46300,0.6,1.0%,1
878,110.6227545113,-7.5393162197,334.245,51.696,45337.3,51.868,46351.9,4.7,8.2%,1
879,110.6232229259,-7.5393160362,329.516,51.696,45389,51.912,46403.8,5.2,9.1%,1
880,110.6236913405,-7.5393158521,329.289,51.696,45440.7,51.696,46455.5,0.3,0.4%,1
881,110.6241597552,-7.5393156676,329.477,51.696,45492.4,51.696,46507.2,0.2,0.4%,1
882,110.6246281698,-7.5393154826,325.85,51.696,45544.1,51.823,46559,4.0,7.0%,1
883,110.6250965844,-7.5393152971,325.163,51.696,45595.8,51.7,46610.7,0.8,1.3%,1
884,110.6255649990,-7.5393151111,324.416,51.696,45647.5,51.701,46662.4,0.8,1.4%,1
885,110.6260334136,-7.5393149245,320.119,51.696,45699.2,51.874,46714.3,4.8,8.3%,1
886,110.6265018282,-7.5393147375,316.316,51.696,45750.9,51.836,46766.1,4.2,7.4%,1
887,110.6269702428,-7.5393145500,314.353,51.696,45802.5,51.733,46817.9,2.2,3.8%,1
888,110.6274386574,-7.5393143620,312.23,51.696,45854.2,51.739,46869.6,2.4,4.1%,1
889,110.6279070720,-7.5393141734,314.458,51.696,45905.9,51.744,46921.3,2.5,4.3%,1
890,110.6283754866,-7.5393139844,314.616,51.696,45957.6,51.696,46973,0.2,0.3%,1
891,110.6288439013,-7.5393137949,310.794,51.696,46009.3,51.837,47024.9,4.2,7.4%,1
892,110.6293123159,-7.5393136048,311.331,51.696,46061,51.699,47076.6,0.6,1.0%,1
893,110.6297807305,-7.5393134143,310.735,51.696,46112.7,51.699,47128.3,0.7,1.2%,1
894,110.6302491451,-7.5393132233,306.837,51.696,46164.4,51.843,47180.1,4.3,7.5%,1
895,110.6307175597,-7.5393130317,306.473,51.696,46216.1,51.697,47231.8,0.4,0.7%,1
896,110.6311859743,-7.5393128397,302.987,51.696,46267.8,51.813,47283.6,3.9,6.7%,1
897,110.6316543889,-7.5393126471,301.023,51.696,46319.5,51.733,47335.4,2.2,3.8%,1
898,110.6321228035,-7.5393124541,300.475,51.696,46371.2,51.699,47387.1,0.6,1.1%,1
899,110.6325912181,-7.5393122606,300.795,51.696,46422.9,51.697,47438.8,0.4,0.6%,1
900,110.6330596327,-7.5393120665,298.985,51.696,46474.6,51.728,47490.5,2.0,3.5%,1
901,110.6335280473,-7.5393118720,297.254,51.696,46526.3,51.725,47542.2,1.9,3.3%,1
902,110.6339964619,-7.5393116769,294.659,51.696,46578,51.761,47594,2.9,5.0%,1
903,110.6344648765,-7.5393114814,291.555,51.696,46629.7,51.789,47645.8,3.4,6.0%,1
904,110.6349332911,-7.5393112853,292.885,51.696,46681.4,51.713,47697.5,1.5,2.6%,1
905,110.6354017057,-7.5393110888,293.786,51.696,46733.1,51.704,47749.2,1.0,1.7%,1
906,110.6358701203,-7.5393108917,290,51.696,46784.8,51.834,47801,4.2,7.3%,1
907,110.6363385349,-7.5393106942,288.757,51.696,46836.5,51.711,47852.7,1.4,2.4%,1
908,110.6368069495,-7.5393104961,283.751,51.696,46888.2,51.938,47904.7,5.5,9.7%,1
909,110.6372753641,-7.5393102975,285.517,51.696,46939.9,51.726,47956.4,2.0,3.4%,1
910,110.6377437787,-7.5393100985,285.941,51.696,46991.6,51.698,48008.1,0.5,0.8%,1
911,110.6382121933,-7.5393098989,283.599,51.696,47043.2,51.749,48059.8,2.6,4.5%,1
912,110.6386806079,-7.5393096989,281.886,51.696,47094.9,51.724,48111.6,1.9,3.3%,1
913,110.6391490225,-7.5393094983,282.973,51.696,47146.6,51.707,48163.3,1.2,2.1%,1
914,110.6396174371,-7.5393092972,282.916,51.696,47198.3,51.696,48215,0.1,0.1%,1
915,110.6400858517,-7.5393090957,281.271,51.696,47250,51.722,48266.7,1.8,3.2%,1
916,110.6405542663,-7.5393088936,272.997,51.696,47301.7,52.354,48319,9.1,16.0%,1
917,110.6410226809,-7.5393086910,271.822,51.696,47353.4,51.709,48370.7,1.3,2.3%,1
918,110.6414910955,-7.5393084880,271.979,51.696,47405.1,51.696,48422.4,0.2,0.3%,1
919,110.6419595101,-7.5393082844,271.973,51.696,47456.8,51.696,48474.1,0.0,0.0%,1
920,110.6424279247,-7.5393080803,271.146,51.696,47508.5,51.703,48525.8,0.9,1.6%,1
921,110.6428963393,-7.5393078757,269.082,51.696,47560.2,51.737,48577.6,2.3,4.0%,1
922,110.6433647539,-7.5393076707,267.209,51.696,47611.9,51.73,48629.3,2.1,3.6%,1
923,110.6438331685,-7.5393074651,264.986,51.696,47663.6,51.744,48681,2.5,4.3%,1
924,110.6443015831,-7.5393072590,265.502,51.696,47715.3,51.698,48732.7,0.6,1.0%,1
925,110.6447699977,-7.5393070524,264.399,51.696,47767,51.708,48784.5,1.2,2.1%,1
926,110.6452384123,-7.5393068453,261.849,51.696,47818.7,51.759,48836.2,2.8,4.9%,1
927,110.6457068269,-7.5393066378,261.041,51.696,47870.4,51.702,48887.9,0.9,1.6%,1
928,110.6461752415,-7.5393064297,263.728,51.696,47922.1,51.766,48939.7,3.0,5.2%,1
929,110.6466436561,-7.5393062211,264.498,51.696,47973.8,51.702,48991.4,0.9,1.5%,1
930,110.6471120707,-7.5393060120,260.795,51.696,48025.5,51.828,49043.2,4.1,7.2%,1
931,110.6475804852,-7.5393058024,256.922,51.696,48077.2,51.841,49095.1,4.3,7.5%,1
932,110.6480488998,-7.5393055923,253.06,51.696,48128.9,51.84,49146.9,4.3,7.5%,1
933,110.6485173144,-7.5393053817,253.155,51.696,48180.6,51.696,49198.6,0.1,0.2%,1
934,110.6489857290,-7.5393051706,252.778,51.696,48232.3,51.697,49250.3,0.4,0.7%,1
935,110.6494541436,-7.5393049591,249.555,51.696,48284,51.796,49302.1,3.6,6.2%,1
936,110.6499225582,-7.5393047470,252.444,51.696,48335.6,51.777,49353.9,3.2,5.6%,1
937,110.6503909728,-7.5393045344,253.496,51.696,48387.3,51.707,49405.6,1.2,2.0%,1
938,110.6508593874,-7.5393043213,253.128,51.696,48439,51.697,49457.3,0.4,0.7%,1
939,110.6513278020,-7.5393041077,247.155,51.696,48490.7,52.04,49509.3,6.6,11.6%,1
940,110.6517962165,-7.5393038936,246,51.696,48542.4,51.709,49561,1.3,2.2%,1
941,110.6522646311,-7.5393036790,243.267,51.696,48594.1,51.768,49612.8,3.0,5.3%,1
942,110.6527330457,-7.5393034639,244.119,51.696,48645.8,51.703,49664.5,0.9,1.6%,1
943,110.6532014603,-7.5393032482,241.157,51.696,48697.5,51.781,49716.3,3.3,5.7%,1
944,110.6536698749,-7.5393030321,237.383,51.696,48749.2,51.833,49768.1,4.2,7.3%,1
945,110.6541382895,-7.5393028155,236.54,51.696,48800.9,51.703,49819.8,0.9,1.6%,1
946,110.6546067041,-7.5393025984,237.502,51.696,48852.6,51.705,49871.5,1.1,1.9%,1
947,110.6550751186,-7.5393023808,236.155,51.696,48904.3,51.713,49923.2,1.5,2.6%,1
948,110.6555435332,-7.5393021627,238.892,51.696,48956,51.768,49975,3.0,5.3%,1
949,110.6560119478,-7.5393019441,237.401,51.696,49007.7,51.717,50026.7,1.7,2.9%,1
950,110.6564803624,-7.5393017250,236.514,51.696,49059.4,51.703,50078.4,1.0,1.7%,1
951,110.6569487770,-7.5393015054,234.499,51.696,49111.1,51.735,50130.1,2.2,3.9%,1
952,110.6574171916,-7.5393012852,234.217,51.696,49162.8,51.697,50181.8,0.3,0.5%,1
953,110.6578856061,-7.5393010646,235.446,51.696,49214.5,51.71,50233.5,1.4,2.4%,1
954,110.6583540207,-7.5393008435,234.429,51.696,49266.2,51.706,50285.3,1.1,2.0%,1
955,110.6588224353,-7.5393006219,229.395,51.696,49317.9,51.94,50337.2,5.6,9.7%,1
956,110.6592908499,-7.5393003998,223.228,51.696,49369.6,52.062,50389.3,6.8,11.9%,1
957,110.6597592645,-7.5393001771,219.931,51.696,49421.3,51.801,50441.1,3.6,6.4%,1
958,110.6602276790,-7.5392999540,220.266,51.696,49473,51.697,50492.8,0.4,0.6%,1
959,110.6606960936,-7.5392997304,220.195,51.696,49524.7,51.696,50544.4,0.1,0.1%,1
960,110.6611645082,-7.5392995062,219.284,51.696,49576.3,51.704,50596.2,1.0,1.8%,1
961,110.6616329228,-7.5392992816,220.937,51.696,49628,51.722,50647.9,1.8,3.2%,1
962,110.6621013373,-7.5392990565,221.523,51.696,49679.7,51.699,50699.6,0.7,1.1%,1
963,110.6625697519,-7.5392988308,223.026,51.696,49731.4,51.718,50751.3,1.7,2.9%,1
964,110.6630381665,-7.5392986047,221.713,51.696,49783.1,51.713,50803,1.5,2.5%,1
965,110.6635065811,-7.5392983781,218.724,51.696,49834.8,51.782,50854.8,3.3,5.8%,1
966,110.6639749956,-7.5392981509,218,51.696,49886.5,51.701,50906.5,0.8,1.4%,1
967,110.6644434102,-7.5392979233,218,51.696,49938.2,51.696,50958.2,0.0,0.0%,1
968,110.6649118248,-7.5392976952,217.789,51.696,49989.9,51.696,51009.9,0.2,0.4%,1
969,110.6653802394,-7.5392974665,217.84,51.696,50041.6,51.696,51061.6,0.1,0.1%,1
970,110.6658486539,-7.5392972374,217.916,51.696,50093.3,51.696,51113.3,0.1,0.1%,1
971,110.6663170685,-7.5392970077,214.941,51.696,50145,51.781,51165.1,3.3,5.8%,1
972,110.6667854831,-7.5392967776,210.681,51.696,50196.7,51.871,51216.9,4.7,8.2%,1
973,110.6672538977,-7.5392965469,209.418,51.696,50248.4,51.711,51268.6,1.4,2.4%,1
974,110.6677223122,-7.5392963158,206.559,51.696,50300.1,51.775,51320.4,3.2,5.5%,1
975,110.6681907268,-7.5392960841,204.513,51.696,50351.8,51.736,51372.1,2.3,4.0%,1
976,110.6686591414,-7.5392958520,203.92,51.696,50403.5,51.699,51423.8,0.7,1.1%,1
977,110.6691275559,-7.5392956193,203.536,51.696,50455.2,51.697,51475.5,0.4,0.7%,1
978,110.6695959705,-7.5392953862,203.497,51.696,50506.9,51.696,51527.2,0.0,0.1%,1
979,110.6700643851,-7.5392951525,203.14,51.696,50558.6,51.697,51578.9,0.4,0.7%,1
980,110.6705327996,-7.5392949184,205.118,51.696,50610.3,51.734,51630.7,2.2,3.8%,1
981,110.6710012142,-7.5392946837,201.674,51.696,50662,51.811,51682.5,3.8,6.7%,1
982,110.6714696288,-7.5392944485,199.712,51.696,50713.7,51.733,51734.2,2.2,3.8%,1
983,110.6719380433,-7.5392942129,203.87,51.696,50765.4,51.863,51786.1,4.6,8.0%,1
984,110.6724064579,-7.5392939767,204.132,51.696,50817,51.697,51837.8,0.3,0.5%,1
985,110.6728748725,-7.5392937401,202.264,51.696,50868.7,51.73,51889.5,2.1,3.6%,1
986,110.6733432870,-7.5392935029,202.44,51.696,50920.4,51.696,51941.2,0.2,0.3%,1
987,110.6738117016,-7.5392932652,200.62,51.696,50972.1,51.728,51992.9,2.0,3.5%,1
988,110.6742801162,-7.5392930271,195.818,51.696,51023.8,51.918,52044.8,5.3,9.3%,1
989,110.6747485307,-7.5392927884,193.494,51.696,51075.5,51.748,52096.6,2.6,4.5%,1
990,110.6752169453,-7.5392925492,192.219,51.696,51127.2,51.712,52148.3,1.4,2.5%,1
991,110.6756853599,-7.5392923095,189.789,51.696,51178.9,51.753,52200.1,2.7,4.7%,1
992,110.6761537744,-7.5392920694,188.549,51.696,51230.6,51.711,52251.8,1.4,2.4%,1
993,110.6766221890,-7.5392918287,189.389,51.696,51282.3,51.703,52303.5,0.9,1.6%,1
994,110.6770906035,-7.5392915875,188.237,51.696,51334,51.709,52355.2,1.3,2.2%,1
995,110.6775590181,-7.5392913458,186.126,51.696,51385.7,51.739,52406.9,2.3,4.1%,1
996,110.6780274327,-7.5392911037,182.661,51.696,51437.4,51.812,52458.7,3.8,6.7%,1
997,110.6784958472,-7.5392908610,184.941,51.696,51489.1,51.746,52510.5,2.5,4.4%,1
998,110.6789642618,-7.5392906178,186.011,51.696,51540.8,51.707,52562.2,1.2,2.1%,1
999,110.6794326763,-7.5392903741,182.639,51.696,51592.5,51.806,52614,3.7,6.5%,1
1000,110.6799010909,-7.5392901299,181.912,51.696,51644.2,51.701,52665.7,0.8,1.4%,1
1001,110.6803695054,-7.5392898852,181.033,51.696,51695.9,51.703,52717.4,1.0,1.7%,1
1002,110.6808379200,-7.5392896400,182.426,51.696,51747.6,51.715,52769.1,1.5,2.7%,1
1003,110.6813063346,-7.5392893944,180.739,51.696,51799.3,51.723,52820.8,1.9,3.3%,1
1004,110.6817747491,-7.5392891482,180.389,51.696,51851,51.697,52872.5,0.4,0.7%,1
1005,110.6822431637,-7.5392889015,181.44,51.696,51902.7,51.707,52924.2,1.2,2.0%,1
1006,110.6827115782,-7.5392886543,181.105,51.696,51954.4,51.697,52975.9,0.4,0.6%,1
1007,110.6831799928,-7.5392884066,180.506,51.696,52006.1,51.699,53027.6,0.7,1.2%,1
1008,110.6836484073,-7.5392881584,181.134,51.696,52057.7,51.7,53079.3,0.7,1.2%,1
1009,110.6841168219,-7.5392879097,181.642,51.696,52109.4,51.698,53131,0.6,1.0%,1
1010,110.6845852364,-7.5392876605,179.221,51.696,52161.1,51.753,53182.8,2.7,4.7%,1
1011,110.6850536510,-7.5392874108,180.216,51.696,52212.8,51.705,53234.5,1.1,1.9%,1
1012,110.6855220655,-7.5392871606,176.165,51.696,52264.5,51.854,53286.3,4.5,7.8%,1
1013,110.6859904801,-7.5392869099,173.943,51.696,52316.2,51.744,53338.1,2.5,4.3%,1
1014,110.6864588946,-7.5392866587,173.677,51.696,52367.9,51.697,53389.8,0.3,0.5%,1
1015,110.6869273092,-7.5392864070,173.596,51.696,52419.6,51.696,53441.5,0.1,0.2%,1
1016,110.6873957237,-7.5392861548,171.052,51.696,52471.3,51.758,53493.2,2.8,4.9%,1
1017,110.6878641383,-7.5392859021,167.038,51.696,52523,51.851,53545.1,4.4,7.8%,1
1018,110.6883325528,-7.5392856488,163.292,51.696,52574.7,51.831,53596.9,4.1,7.2%,1
1019,110.6888009674,-7.5392853951,163.527,51.696,52626.4,51.696,53648.6,0.3,0.5%,1
1020,110.6892693819,-7.5392851409,162.935,51.696,52678.1,51.699,53700.3,0.7,1.1%,1
1021,110.6897377965,-7.5392848862,162.63,51.696,52729.8,51.697,53752,0.3,0.6%,1
1022,110.6902062110,-7.5392846310,163.891,51.696,52781.5,51.711,53803.7,1.4,2.4%,1
1023,110.6906746256,-7.5392843753,164.848,51.696,52833.2,51.705,53855.4,1.1,1.9%,1
1024,110.6911430230,-7.5392841191,164.555,51.694,52884.9,51.695,53907.1,0.3,0.6%,1
